A,B,C,D,x,y
5.259680561,10.50102888,8.337977767,23.18234395,50,40
5.570755759,10.03400314,8.431494731,23.11344461,50,40
5.410472994,12.76799209,9.137755175,23.24363111,50,40
8.384341378,13.2636869,8.864221135,19.7342385,45,40
8.715539993,12.29949144,10.02982738,21.7649415,45,40
7.337440325,11.84068419,11.49582577,19.21379064,45,40
8.930839043,8.982136514,12.73617563,25.32805493,45,40
7.937115378,11.55004541,12.15833982,19.89566979,45,40
6.346570098,10.27350117,9.508009104,25.09974958,45,40
9.308713074,14.3399083,12.21848573,24.0582456,45,40
9.015158637,10.48600448,12.32226446,21.23187715,45,40
8.710399809,13.66469776,8.779089719,23.95196985,45,40
6.200350603,14.28481424,12.13992802,26.74934654,45,40
6.72416506,11.94434883,13.19034297,26.42825803,45,40
7.072131044,12.77421572,8.15631968,20.9964991,45,40
8.24904922,10.95954909,9.80421218,19.78427602,40,40
11.30889914,13.3693991,10.9877386,17.13538432,40,40
9.151792241,13.47558571,13.08746667,24.79162357,40,40
10.19161736,8.841514945,15.32235557,24.74883314,40,40
9.613323307,9.804526323,14.08896023,18.69439201,40,40
9.759253752,8.795751416,14.8258143,24.86587611,40,40
9.589966688,12.58685713,13.60043653,22.53960917,40,40
9.270304913,11.56891859,14.63322211,24.10726347,40,40
7.769562044,12.89313086,10.93177085,19.99492982,40,40
8.375668632,12.2875794,12.7959459,21.35157028,40,40
8.272961807,9.493076813,13.17957541,19.36453439,40,40
10.5400747,10.69738005,13.09339804,19.6852368,40,40
7.507221318,7.00706123,9.164697255,16.97475188,35,40
8.755687831,10.66715332,14.78114147,15.07700847,35,40
9.710068167,8.013161947,12.20220633,19.00793751,35,40
9.565747877,7.955966359,14.70582484,16.9257495,35,40
8.133315763,10.42368566,13.21788394,20.99950921,35,40
11.6673878,8.350454547,12.87924781,14.52669017,35,40
10.54351252,11.10099843,14.09840532,19.4163791,35,40
10.83597728,7.888453123,14.03034859,22.16689418,35,40
11.27007149,11.19285026,14.0464983,20.40438942,35,40
8.882853367,9.536602573,15.17588428,15.07546108,35,40
7.697810798,6.859661463,13.20193332,14.88428752,35,40
9.484486535,6.678372141,13.96315429,20.1147817,35,40
6.350971665,6.141604698,12.18529165,15.38394298,30,40
10.45699655,7.312976323,14.5384118,16.88243744,30,40
11.74461591,9.6374447,11.48076444,17.36877331,30,40
8.264061564,7.572961333,14.38424896,16.74269297,30,40
10.97717992,9.978191032,16.37517822,14.10455034,30,40
12.17055804,10.41699349,12.18746596,16.93506052,30,40
11.69621651,9.889492553,11.96276091,17.51856216,30,40
10.66787905,10.61622437,15.50963778,17.81911688,30,40
12.02175046,9.886994379,14.24722224,16.23943891,30,40
12.24581211,10.43119112,12.38619819,16.91721558,30,40
9.74131622,8.784815601,13.57324147,16.63055284,30,40
12.34123797,10.27029123,12.33497139,16.80269114,30,40
11.29151354,5.798091034,15.63233223,16.70657496,25,40
7.853705803,8.190513444,15.16017438,16.02524928,25,40
8.94189457,9.049615439,17.720036,16.72308773,25,40
11.03446252,6.393481472,12.23854132,15.97513923,25,40
10.91232191,9.702135523,18.25286502,17.11340793,25,40
11.8073774,9.796016418,11.6771089,12.64460999,25,40
8.857308051,9.605347604,17.60819105,12.00725207,25,40
11.41941912,8.263094292,15.42114028,15.08103389,25,40
10.10406868,7.713238893,12.69704999,13.58525002,25,40
7.892535381,9.031948488,17.19052056,12.05644429,25,40
8.324242844,6.918063808,14.54541721,16.43771843,25,40
9.505539716,5.939843996,16.52334333,12.91890381,25,40
11.27677427,9.87923356,18.28897671,14.62048638,20,40
12.15654156,6.001825388,14.52551126,12.87242176,20,40
8.238134454,4.60277955,14.44623266,12.75315931,20,40
16.57663517,10.90640751,22.52555266,17.15847921,20,40
13.96453,10.79117166,15.3004232,13.28037707,20,40
10.84266234,5.27545387,20.69054831,13.20777388,20,40
14.31495983,7.593736917,20.67409205,15.4168483,20,40
13.43044545,7.63963052,17.8767146,12.62371665,20,40
11.71840634,6.518174901,17.16767848,13.4803832,20,40
11.28237616,5.317788993,18.2233044,11.43377557,20,40
14.0731264,8.322241178,15.75160199,13.04510275,20,40
10.6102363,6.759913671,15.89027964,13.36229365,20,40
16.41282226,9.606566277,22.51176133,15.54457463,15,40
15.03054751,7.307890745,24.04340149,12.51861421,15,40
15.91268337,8.325164819,22.64482144,14.42684143,15,40
9.484357064,6.997440254,17.14668531,12.19923436,15,40
11.03696757,7.181189333,20.02267552,11.85922197,15,40
17.46030767,8.411708913,18.27964456,13.44697647,15,40
15.89032385,9.887800727,16.68003607,11.84505849,15,40
15.46995608,6.682912773,18.49117772,15.56592243,15,40
14.82199291,8.816532555,18.92598774,15.78533681,15,40
16.64712103,10.35481374,18.38622733,12.08957195,15,40
13.79961809,6.865999132,18.6583379,14.43997622,15,40
15.77642955,7.454959482,20.12879295,10.23173999,15,40
9.574598124,5.049967211,13.42913752,8.73833428,10,40
19.08930162,8.107059917,19.80666982,12.3993366,10,40
13.88133277,7.936028214,19.60925445,12.2545232,10,40
17.3419003,8.174966359,18.60948036,12.49532434,10,40
12.84895222,9.604779065,17.89170801,10.88786333,10,40
12.0893248,4.438519263,15.90496033,11.80783664,10,40
16.20871237,7.821853391,22.99670574,10.25579248,10,40
12.71721597,8.748085833,21.39961489,14.3848869,10,40
15.10759085,9.264976463,21.53453006,12.82634483,10,40
17.75204008,8.598765178,21.196847,12.00849863,10,40
17.36826227,7.749224137,19.48222329,12.11137502,10,40
15.81549227,7.879927716,20.00419691,8.895453282,10,40
14.74580387,9.015240617,23.75841704,11.28652974,5,40
14.22261185,6.891937584,25.87263456,9.310059825,5,40
18.65628922,8.559759241,25.45133379,11.585941,5,40
18.92781252,8.540847623,22.4520997,10.44617089,5,40
19.1579429,7.450646905,26.33220472,12.14997327,5,40
19.39526424,7.303282554,26.65780826,12.0327736,5,40
18.57544338,7.415994206,26.4379978,12.37531419,5,40
18.72060138,8.306105961,26.43731014,11.51449464,5,40
18.87138824,8.478388223,26.48546995,11.98697395,5,40
18.57111838,7.578343157,26.36382881,12.16623575,5,40
18.86803706,7.967330776,26.71663139,11.69494723,5,40
18.76866075,8.727833978,26.38812266,11.87991717,5,40
13.02793314,6.03928324,15.51720526,4.542633583,0,40
10.69899229,5.178242862,17.9360048,7.311443885,0,40
9.850817841,4.994805983,17.21914143,5.382220986,0,40
7.064819574,3.555088084,12.79763404,4.707500117,0,40
7.361960161,4.849926449,15.84291694,5.560269287,0,40
9.026926579,4.087528391,13.83876901,5.164563831,0,40
10.79871801,4.372625364,11.77125249,4.891207474,0,40
8.730327564,4.309158562,11.27473409,4.875331567,0,40
9.173498684,4.77813871,15.74675494,3.603086845,0,40
9.983735782,3.888587823,11.1044083,4.962549011,0,40
7.681242664,5.071874339,13.07800007,5.480989071,0,40
13.66309763,6.121699742,20.64572742,8.706572995,0,40
4.201309821,17.22920268,6.207638893,23.31988407,0,45
5.289110486,16.54517493,5.56327047,27.95595183,0,45
4.917396834,17.99611347,6.959503866,28.24631576,0,45
3.383267472,12.684231,6.264446914,27.13205306,0,45
3.206287919,13.20227812,7.058929062,19.0328698,0,45
5.177943982,14.05690502,7.399937962,20.18561574,0,45
4.124846888,14.26784704,7.960000779,27.33455489,0,45
3.787895734,18.34990718,4.850326952,20.84632714,0,45
3.22333136,16.24573998,6.352397488,23.28212017,0,45
4.61402127,19.72448849,6.061600636,22.7386601,0,45
3.40402532,18.08131971,4.678299234,21.22972829,0,45
3.478971031,17.40328551,7.338006812,27.26289431,0,45
4.231140527,15.20043989,8.208419045,26.35469594,5,45
4.658740799,18.29504444,5.811682817,20.43677813,5,45
3.198616442,12.60291984,6.681192081,21.87237402,5,45
4.714934337,17.78653624,7.111143911,26.05299111,5,45
3.667603548,16.442057,8.439243188,26.59992955,5,45
4.579291637,18.30521471,7.483523312,22.86744469,5,45
4.267905178,15.11137761,5.527286229,19.98237459,5,45
4.582646009,19.04391823,5.969481911,19.67941372,5,45
3.464615394,16.35541412,5.438717244,24.02131222,5,45
5.093170952,18.86961221,6.195894321,18.86376457,5,45
4.181679169,15.12206376,7.733373832,19.66204531,5,45
4.860735636,17.02300489,5.597666225,20.60788296,5,45
5.890773152,12.3725982,7.53866242,27.08788326,10,45
4.999803075,13.11691957,8.888212209,27.57697431,10,45
5.069429088,14.42189502,10.05911154,26.10709691,10,45
5.59523377,14.07587898,10.0014332,20.5569847,10,45
5.442197751,18.17437125,6.735628478,21.04267783,10,45
5.66401762,19.27506407,10.1162424,27.50613281,10,45
5.431685755,13.69080734,9.644433274,19.02569065,10,45
4.421983746,16.76339684,9.482241518,21.09940615,10,45
5.703134598,11.0525596,9.589430056,18.59865319,10,45
5.304971253,13.0314,6.338671483,20.63133821,10,45
5.598227643,13.26756422,9.857290045,17.88516061,10,45
6.285473859,17.90748004,10.51643345,27.71857696,10,45
7.285406504,16.5935528,8.567319713,21.33956632,15,45
4.949362117,19.97294881,9.195070759,23.34713647,15,45
6.112155154,13.70171238,9.301056803,23.03586368,15,45
6.623802163,16.87421021,8.7623022,21.9725839,15,45
7.547068126,13.77077292,12.03310119,27.34893794,15,45
5.064770209,14.27187011,10.34003179,24.50410267,15,45
6.142076355,15.52133518,8.135148027,21.08146525,15,45
7.209927888,20.44584828,7.726552935,19.49512768,15,45
5.724562488,16.18291548,8.659944147,21.04944603,15,45
6.271387835,18.82891407,10.26871217,23.37807259,15,45
5.261859023,14.03586652,8.913224393,23.15083035,15,45
5.533714678,17.05994958,9.079531313,23.53540491,15,45
5.772240642,8.343698575,7.511890446,21.35737053,20,45
6.965024676,13.10677887,9.973851978,22.5253811,20,45
7.624092139,16.16740936,9.321565226,21.6258505,20,45
8.834682408,20.34765501,13.89748684,26.72468574,20,45
7.063580219,17.70605927,11.15758439,23.43790212,20,45
8.34179484,18.25657072,14.03954742,26.55798038,20,45
8.085606604,15.83268447,10.01025239,21.97639339,20,45
6.840445553,20.96000377,11.62285677,22.66892174,20,45
8.40352298,14.80623687,10.45561262,22.24629717,20,45
7.889462916,11.63833882,8.688419805,21.47558725,20,45
8.730569523,14.83999789,9.621034733,23.88714067,20,45
7.426351798,19.13838921,11.89750006,22.19104122,20,45
6.126916207,13.19729867,13.24134042,22.21140908,25,45
8.627283933,17.7001987,11.8025975,17.56390192,25,45
9.219142096,14.19229676,11.71453865,20.6465514,25,45
8.118054276,16.8944211,12.16695383,21.89683099,25,45
8.11763856,13.6314273,12.67963465,21.34608504,25,45
8.866890274,18.34269567,12.80326021,21.22765147,25,45
6.254437581,16.58649363,13.54874948,18.33616515,25,45
7.743696221,15.8796369,11.41330915,21.49931297,25,45
9.635206393,14.8588858,11.90380555,20.40534759,25,45
7.214640614,13.20368506,12.40823148,21.24144948,25,45
8.924957193,11.90329981,11.55180443,22.24860935,25,45
6.047829298,13.98047881,14.23729744,22.90582346,25,45
10.19484977,9.57070012,13.53765924,21.36189118,30,45
10.64375041,17.93035233,12.83087524,18.91733029,30,45
8.513947261,11.73573269,17.21034741,23.07173483,30,45
9.180545881,17.18464959,13.06510039,20.71109334,30,45
6.831854434,15.08030893,15.72069776,19.14178646,30,45
10.60429425,17.15880102,12.28794474,18.94906366,30,45
7.314662057,16.31035678,16.5634343,18.61536192,30,45
10.49065027,13.57128614,17.55406533,15.83070077,30,45
9.864942593,15.23769816,17.91689849,23.16422802,30,45
10.87216592,10.28502439,12.10010577,18.56492867,30,45
7.736757825,14.09805698,11.68571225,23.32616249,30,45
7.995583984,15.62800626,14.95953161,20.69627092,30,45
8.737215983,6.648035895,13.00709367,19.20770656,35,45
8.83176431,12.64110259,14.82976518,18.4453955,35,45
9.780299268,14.19029464,20.61832923,15.55723914,35,45
10.42044841,14.58833622,19.94948979,22.45749865,35,45
11.64447487,15.33816174,17.1345872,18.62987953,35,45
10.71447687,15.40000537,18.19937955,22.38411234,35,45
11.70138209,13.53457127,17.96948974,18.59839414,35,45
8.390768977,14.99057639,18.95520848,16.62493806,35,45
8.189035907,14.22480716,18.89795696,16.72359015,35,45
8.276547776,13.43519705,20.41569078,22.9916846,35,45
10.99045972,16.63826886,13.87642487,20.12509157,35,45
10.53952782,14.78807979,13.55943322,20.77138657,35,45
10.97709354,11.25255968,19.70356742,15.86979654,40,45
12.86284757,15.7257571,20.3408645,18.6431423,40,45
11.47363028,17.63987332,14.98998612,18.93120533,40,45
10.69320447,14.07029042,21.56322973,13.78558273,40,45
10.57761478,12.42235572,14.1359163,18.49600848,40,45
12.8619775,12.66265292,21.45713676,19.27520095,40,45
9.420866137,13.37041788,21.42917604,14.45747363,40,45
11.58994707,11.73638487,20.20039596,18.83426997,40,45
11.5259688,14.40230537,17.02536062,14.16642734,40,45
13.86167875,11.9815312,21.79924711,19.48171367,40,45
12.09582125,9.964162213,20.13442574,15.00929272,40,45
11.2010333,9.597187591,16.01969459,19.43090304,40,45
12.06626703,7.035199936,17.28419794,11.7194578,45,45
13.23982031,8.762673387,19.52733117,15.74048902,45,45
13.78103957,12.05217885,18.1297075,15.90857332,45,45
12.60853343,8.041771842,16.02086045,17.29459425,45,45
11.20236455,10.65510306,20.81593359,16.16120244,45,45
10.9948272,13.6659892,16.57743297,14.29035666,45,45
12.93087967,12.37863933,18.90458151,16.0975214,45,45
11.02013277,11.98923738,19.18323301,17.52666646,45,45
10.28971336,9.420611672,18.86900462,17.18823675,45,45
10.56049115,10.35093886,23.55733499,18.49036978,45,45
11.68455871,11.76284226,21.73240357,18.58156753,45,45
13.29579353,9.150915862,20.83293149,14.80064192,45,45
10.56889524,5.999840353,16.66847085,12.70153329,50,45
13.66636213,11.98460921,24.96624959,15.33042198,50,45
12.11433387,10.29221155,18.96997428,12.78166885,50,45
12.3343203,7.992357259,17.00450145,10.67591293,50,45
9.922436521,8.655204731,20.92324016,14.6448278,50,45
8.730342328,7.477177446,15.3180587,13.6386607,50,45
12.32469344,8.787584663,22.07615013,13.57860385,50,45
9.280201598,8.163941306,23.10963979,16.1885248,50,45
12.24557469,7.725047145,18.11560031,14.14854536,50,45
13.63025756,8.925336313,20.69719901,13.48288009,50,45
14.31190367,12.91846703,18.40201913,12.84517839,50,45
13.55633144,8.763600299,20.73964324,13.50175308,50,45
15.67535167,7.415007929,18.31898766,14.06569196,55,45
15.18055918,8.27748551,19.41160643,14.09768326,55,45
14.81314549,9.9102807,19.39755613,13.83832527,55,45
13.40476886,9.023687146,21.54695071,12.33025624,55,45
14.45649258,13.86010046,21.92017538,14.39886965,55,45
11.35261181,9.25841276,26.28962546,15.11571033,55,45
15.11643772,8.050776179,18.77638244,14.4354509,55,45
14.85911264,9.690554028,28.20917269,14.29586385,55,45
11.9792164,10.65051814,23.97387711,13.06613577,55,45
11.85096014,8.06421659,26.32960244,14.83912131,55,45
15.13709217,7.271198558,18.64718611,12.93669066,55,45
10.95815665,8.99606065,24.9056381,12.85115718,55,45
4.358016155,3.983473112,13.59184518,3.259643509,60,45
7.143781848,5.080068973,13.44281785,4.987124308,60,45
14.44960037,6.873028563,18.57781548,11.74370945,60,45
12.40759758,8.207727159,26.4015463,12.26791533,60,45
14.49515453,8.883508789,25.67359775,10.79053375,60,45
14.80414808,9.338431672,28.78462645,12.88853143,60,45
12.09182092,9.365026657,28.76392531,13.10201026,60,45
14.80988663,10.95022675,19.58910402,12.34862061,60,45
14.81899121,8.667561549,25.45087683,10.2824815,60,45
12.77592493,9.577080163,21.26174416,10.72675416,60,45
11.25610364,8.474772211,20.92791192,10.69735847,60,45
14.15127144,7.110272733,19.45936535,10.60651603,60,45
13.86287822,8.801703408,27.27926103,10.51445191,65,45
12.15799335,10.38653833,25.88131613,9.775748231,65,45
11.2832681,8.889745509,21.4996519,9.279585703,65,45
9.984018664,10.17854789,24.13775503,10.04650828,65,45
11.96107255,10.24516412,24.28953294,10.1750284,65,45
13.87177669,9.187758956,25.12833543,10.11886509,65,45
9.18636585,7.123350393,21.1662129,9.380652657,65,45
11.4238533,9.816311636,23.10423576,9.94719265,65,45
11.05913459,9.434622771,23.08288296,9.984053158,65,45
13.88149873,9.435310309,25.54469021,10.39077063,65,45
11.20041735,9.89736218,24.26090385,10.03385415,65,45
14.45559381,8.884046192,26.8053233,10.33265162,65,45
10.00737593,9.239999392,22.08698152,8.19456715,70,45
13.49183151,12.42932312,27.67520764,10.22826376,70,45
10.2815192,9.546032543,22.46445886,8.387119282,70,45
13.56346388,9.857661661,29.75227965,6.501082224,70,45
13.036076,10.95425764,20.20796442,7.789768061,70,45
11.77099233,8.577542701,21.87733899,8.339366024,70,45
14.10683906,12.3352071,26.40788262,10.33294968,70,45
9.865977354,8.220175219,27.36425963,6.960720965,70,45
8.704862345,8.348701762,25.1727307,9.905707694,70,45
14.00413797,9.364006621,29.54178576,8.558714588,70,45
13.8204125,9.880073764,29.74144512,10.13839634,70,45
9.773685131,9.425447239,26.4062411,8.356687522,70,45
12.50026585,8.246953798,21.66376587,7.90386501,75,45
8.088319422,5.647657499,13.70010611,4.684842384,75,45
13.29206555,7.922362064,20.64254484,5.440184827,75,45
15.99971071,8.073106341,22.08783454,7.534873226,75,45
12.71727912,7.031839321,29.22157053,6.565712554,75,45
10.2857246,8.739784891,28.08244019,7.987482922,75,45
16.50521342,10.20983502,23.90423877,5.925190901,75,45
15.80373513,9.735920996,23.85822166,8.630775534,75,45
15.78159574,10.08283607,25.05057131,6.25269427,75,45
13.81040313,9.688921658,27.66462451,8.064178794,75,45
12.38141221,8.699136999,30.79295051,6.071343697,75,45
11.56421885,9.383674489,22.59232625,8.508691299,75,45
14.2448643,7.457782814,20.69079004,6.521976155,80,45
14.85038904,7.485598654,20.82752327,8.324535959,80,45
15.30456145,8.758490832,19.93847117,7.994806669,80,45
14.67532866,7.937842585,20.67849466,6.862069698,80,45
12.2948967,10.21871375,24.34649157,8.499769912,80,45
15.75516001,10.19211521,23.73375686,6.038082258,80,45
14.11838521,8.933910471,22.15693593,8.508792512,80,45
15.69601911,10.24956651,26.05473579,5.735740827,80,45
16.03552547,8.25315827,19.74087426,8.225559885,80,45
12.75544206,8.078591918,21.0906452,8.100045667,80,45
13.19925654,7.011871821,29.05817753,6.722468047,80,45
10.80757018,10.2172599,24.32557293,7.456014671,80,45
7.325926911,6.201487448,19.88880546,5.257261519,0,50
6.149329093,6.759426881,23.85197413,5.229232974,0,50
6.519024883,7.582377007,16.35282699,4.684298171,0,50
5.949488293,7.451345207,21.34116188,5.57965209,0,50
8.508420202,6.816544739,17.62364309,4.656909462,0,50
9.436219746,6.621211485,22.73403633,4.453244767,0,50
7.042856207,5.598432184,17.44293639,4.541911022,0,50
10.73654619,9.975698377,28.92293358,6.616427351,0,50
12.94707188,7.914658285,32.67922178,7.249101028,0,50
7.992956768,7.178909877,17.25430951,4.618046352,0,50
6.498287306,4.487936192,22.56273007,5.230535573,0,50
9.729523966,5.476761698,23.63509272,5.240905203,0,50
9.120931526,5.981022231,22.59620485,4.066705485,5,50
9.092970514,6.086711419,16.71885318,5.627924381,5,50
9.626653304,5.67618895,23.39594287,5.135644737,5,50
7.893711554,5.283278018,15.3647309,4.683111224,5,50
7.845868428,5.724084203,15.85215039,5.579587358,5,50
9.496503811,7.081091054,23.7935309,5.833942941,5,50
6.593455716,7.478425206,18.18429789,5.145133149,5,50
7.789156455,7.548694509,24.2845879,6.55183276,5,50
7.636317322,8.221227921,20.29757851,6.36479446,5,50
8.52753567,6.126758579,17.1022725,5.675883185,5,50
7.028071992,7.415215782,22.30758159,6.365647985,5,50
9.301935268,7.164426771,18.18901202,4.985833958,5,50
6.032172983,4.435405483,21.83611509,7.193544322,10,50
7.624901031,8.442595824,20.67060729,7.262369421,10,50
8.958068197,7.682608807,19.0764031,6.487296013,10,50
8.937139681,7.965661801,19.03275654,6.798443817,10,50
8.133365096,8.473366288,19.78851116,6.574221547,10,50
7.091974719,6.101648451,19.88763129,6.752996855,10,50
8.436457693,7.850136294,20.40379416,7.141215316,10,50
9.391487427,6.705026519,17.91360631,5.916736013,10,50
9.874873727,7.450922687,18.74480725,6.398913074,10,50
9.244889814,7.95979909,19.46730553,6.854830164,10,50
6.518992678,5.441962678,17.28097979,6.12103117,10,50
9.61700381,5.461406131,15.75086199,5.44169858,10,50
9.547691049,7.924671691,18.03431118,7.693039131,15,50
7.433207482,7.933305875,21.59474154,7.850862387,15,50
7.348719354,7.274872377,24.74243534,9.496729009,15,50
7.917244404,4.822849861,20.29919511,6.883439372,15,50
10.09804002,7.316924137,21.81343093,8.674289396,15,50
9.127112547,9.32633195,24.49107493,9.677177395,15,50
12.46272762,8.233575005,27.49409461,10.36281434,15,50
8.615483504,8.734161276,24.50393089,7.376778927,15,50
11.46279047,9.35358508,22.93098434,8.814835766,15,50
9.85757216,9.987202999,25.48745753,9.718275671,15,50
12.0745135,7.540631566,28.12002575,10.05728133,15,50
10.17232891,6.604204959,18.83724472,8.216209708,15,50
7.691826348,5.77053692,18.46967316,7.159869896,20,50
5.634518764,4.899372917,13.17253087,5.839336741,20,50
9.79505069,8.295032002,21.34980885,11.38089491,20,50
9.282827983,8.436182134,19.70430232,8.462113759,20,50
11.4718316,9.515263447,28.00924507,11.59312,20,50
7.853021448,9.41954199,25.25810621,11.30363553,20,50
7.834534997,10.10174726,25.8141148,11.1162454,20,50
9.42386152,9.126581851,23.33520538,10.49261563,20,50
7.935863701,7.540613875,25.36345065,10.9259202,20,50
7.386693083,7.521625625,26.55764348,11.6384621,20,50
8.769878535,7.660084111,26.50069045,11.37899099,20,50
11.24817516,8.157857658,18.12801828,9.108696069,20,50
9.005686069,8.762342967,24.75201664,13.45967657,25,50
7.978365362,10.50783294,23.36825888,12.0738829,25,50
6.205460296,5.586430698,18.82666199,9.773455701,25,50
5.701809513,6.244974151,20.87403707,10.55187389,25,50
6.181349606,6.229342972,17.71748497,10.5451043,25,50
10.26551551,10.90873738,26.69908305,13.22386736,25,50
9.816348036,12.1526611,23.42843117,12.32429189,25,50
12.74519187,9.085893164,19.24523762,10.67065264,25,50
8.277334397,9.584289478,26.75870725,13.6332685,25,50
9.885117557,12.26973031,24.28932468,12.68782821,25,50
11.88485065,10.50854516,20.13191296,11.04369851,25,50
12.78688099,10.69777252,27.03684054,13.39013235,25,50
4.128205288,4.65809994,11.80054615,7.367358179,30,50
9.900556791,13.08383769,21.77882863,14.07199099,30,50
9.767455944,13.23943702,20.47524403,14.44559217,30,50
9.199293923,13.5493816,20.85363536,14.54779617,30,50
8.990723897,13.19608528,20.59695275,13.82680021,30,50
8.669621305,9.744446876,25.16920338,14.94284094,30,50
11.58765602,11.46576521,19.53881836,11.84237611,30,50
7.185325102,8.237383123,18.58245238,14.05064154,30,50
8.515544122,12.56019478,20.23600464,13.38153403,30,50
8.649222839,13.85904041,20.40100716,13.17393227,30,50
8.561998571,12.60251273,23.287665,14.39007547,30,50
6.669789936,13.50065862,22.39036483,14.05650193,30,50
8.36584855,14.47240599,20.24153899,14.19185612,35,50
5.546815533,13.6846064,18.30024416,11.27429701,35,50
10.6836319,8.402193557,22.80579448,17.15809696,35,50
10.03021528,10.96162207,16.2543224,13.81243196,35,50
6.653346047,7.797414127,20.20365102,14.92296466,35,50
8.829869475,8.621623473,17.64266034,14.20194276,35,50
10.62654138,11.20007516,22.97986292,17.12968022,35,50
10.7772156,12.41571351,21.83924643,16.11971405,35,50
7.27992038,11.07185389,17.77154075,13.41235938,35,50
9.515321286,15.15937428,20.44029995,15.21003213,35,50
7.855147598,11.33501304,16.77553433,13.97517224,35,50
10.27335714,11.21266505,22.05488077,16.14609554,35,50
3.618012198,7.158053688,10.22011383,8.304506845,40,50
10.3093143,15.40786108,20.02667321,17.45729799,40,50
6.225638426,11.38661976,15.92009573,14.99535186,40,50
9.12130227,13.92465333,19.98025169,17.59331787,40,50
8.496157475,11.42648362,20.50424564,18.0334479,40,50
6.802761591,8.324130795,16.22920645,15.45968284,40,50
6.393354818,10.43214016,19.08733792,17.08126737,40,50
6.721950867,10.66531715,16.14533412,15.22235291,40,50
6.17245192,10.58626194,15.56175236,15.01284178,40,50
7.770358315,10.32346187,12.52236777,14.09277328,40,50
9.016900991,11.00968052,19.81261234,17.20312327,40,50
7.923227505,15.29309377,16.50711648,15.81142248,40,50
7.005079756,14.02388489,15.02629765,16.16594801,45,50
7.040670781,11.36380165,17.73313414,19.08778612,45,50
7.68237684,13.73670361,18.49978682,18.59460409,45,50
8.19034138,14.51331882,18.7385151,18.90177441,45,50
7.219374504,18.33069094,16.95999497,18.60786507,45,50
6.057721832,16.05295822,16.02806449,17.40973331,45,50
5.642153621,14.03791369,14.2791241,17.17493863,45,50
8.274408552,15.91049718,17.87595121,19.51267699,45,50
7.219589798,11.68921933,18.4937199,19.65274013,45,50
8.20567772,11.98618287,13.02379867,16.09520429,45,50
7.541604302,10.14466198,11.79799693,17.40792788,45,50
6.235625057,9.67901415,16.57484458,17.66407818,45,50
6.806587721,15.89438617,15.1142659,19.34681304,50,50
8.019424553,12.19789902,10.76264759,15.2483907,50,50
6.632779801,16.98144328,16.45059112,21.31958792,50,50
7.372097789,15.17828762,16.41410291,20.63386338,50,50
5.241809356,11.87434037,12.39121385,16.68795002,50,50
7.217954549,12.3449775,16.65656602,20.24342774,50,50
7.24368025,16.0582436,16.79610726,21.05078106,50,50
4.494420701,9.766014178,13.54105135,14.55692758,50,50
5.803611177,15.17118273,12.7594885,18.16582661,50,50
6.968758397,13.12501235,13.7110543,17.85457672,50,50
8.286174581,13.69886088,16.05627714,20.59974041,50,50
6.628636719,17.87763156,14.77248016,19.23485315,50,50
5.059779097,13.45986675,12.46606449,19.95442636,55,50
4.551111388,12.25908593,10.01624998,17.02327673,55,50
6.350763266,19.626417,13.18262665,20.22016925,55,50
6.148261797,12.79818288,11.95239449,18.90770398,55,50
6.576650287,18.9267585,13.59307762,20.87822423,55,50
6.145638561,19.52241661,12.58381488,19.46705572,55,50
5.208497574,16.43035717,11.57896338,18.70070836,55,50
6.068739319,12.72153004,12.34335865,18.96087059,55,50
6.220645834,19.094094,12.98105254,20.25566836,55,50
5.398188645,17.65088138,11.73819122,19.14540673,55,50
6.222889441,19.23654807,12.32861449,19.95696197,55,50
6.4123745,18.42619999,12.98989488,19.68989403,55,50
3.256301585,10.89397082,7.355757248,15.8624004,60,50
4.140134912,15.63362998,8.978227088,17.48528177,60,50
4.849979687,18.08518154,10.89769901,18.80319558,60,50
4.246215033,12.76632387,8.753981889,18.42789251,60,50
5.19891223,20.25355821,10.76055125,19.95725258,60,50
4.906612933,16.15299964,10.2452945,19.39091211,60,50
6.009964708,19.26904775,10.75022862,19.55908268,60,50
3.56308442,13.54381031,9.554813838,17.93329222,60,50
5.786917299,19.13954822,10.64691994,19.66389351,60,50
4.851109037,13.95842782,9.032938197,17.80848939,60,50
4.889847551,17.11770179,11.8375012,20.70167553,60,50
5.894611626,17.29896269,11.76505245,21.06846857,60,50
4.130270665,5.608217067,6.56911378,16.13322127,65,50
5.151787462,20.77568248,8.789527147,19.29842675,65,50
5.250462948,15.47944308,10.53974474,21.05024574,65,50
5.539728772,13.76950572,10.445359,21.44959919,65,50
4.640771967,16.86286712,9.803509419,21.00168677,65,50
4.548316189,19.7263368,9.014536327,19.89743647,65,50
3.789235906,20.39103604,6.7090769,16.6145064,65,50
5.230116275,17.15634138,10.09419457,20.31898221,65,50
4.856881825,19.89784586,9.907642071,20.40280988,65,50
4.820763369,13.54056886,9.760065408,21.35208513,65,50
5.018997888,20.29822051,9.55601704,20.97060087,65,50
5.22810269,19.52473761,9.257855268,20.06102974,65,50
2.167361986,6.804146607,5.139056225,12.30405238,70,50
3.908455157,19.36249839,7.592852141,19.10767139,70,50
3.948464653,19.7972234,7.808221182,19.62244454,70,50
3.733905412,19.1244673,7.323090348,19.65024805,70,50
2.968243937,11.91685855,6.046031701,17.11340603,70,50
